Fecha,Ano,Mes,Dia,DiaSemana,EsFestivo,Indice_ONI,AportesHidricosEnergia,MediaHistoricaAportes,VolumenUtilPorcentaje,GeneracionHidraulica,GeneracionSolar,GeneracionTermica,PrecioBolsa
2021-09-18,2021,septiembre,18,sabado,False,-0.7,124.0286,175.68,0.8437,185.87119418,1.1291453,29.53183196,94.8657
2021-09-19,2021,septiembre,19,domingo,False,-0.7,147.6638,175.68,0.8432,166.81275131,1.06459473,26.12995276,94.49496666666666
2021-09-20,2021,septiembre,20,lunes,False,-0.7,131.0857,175.68,0.8404,193.11842498,0.97016088,28.61735298,117.85666666666668
2021-09-21,2021,septiembre,21,martes,False,-0.7,211.6304,175.68,0.8423,191.02623938,0.83312428,30.856639960000003,146.28566666666669
2021-09-22,2021,septiembre,22,miercoles,False,-0.7,246.4746,175.68,0.8449,187.62335583,0.7021567200000001,32.38303808,150.2288
2021-09-23,2021,septiembre,23,jueves,False,-0.7,409.3615,175.68,0.8544,184.96699871,0.94197434,28.960664530000003,163.0898
2021-09-24,2021,septiembre,24,viernes,False,-0.7,234.7832,175.68,0.8545,186.55405933,0.90070575,27.3598086,145.87356666666665
2021-09-25,2021,septiembre,25,sabado,False,-0.7,192.6772,175.68,0.8524,177.27889976,1.21944844,28.70297518,109.255325
2021-09-26,2021,septiembre,26,domingo,False,-0.7,150.4087,175.68,0.8503,163.35969799,1.4210351,26.10539377,89.51392499999999
2021-09-27,2021,septiembre,27,lunes,False,-0.7,144.1567,175.68,0.8467,185.07153377,0.94068057,30.71346362,136.22986666666665
2021-09-28,2021,septiembre,28,martes,False,-0.7,143.7336,175.68,0.8442,189.70151409,0.80252003,31.41611039,121.09990833333332
2021-09-29,2021,septiembre,29,miercoles,False,-0.7,171.5582,175.68,0.8437,191.09736001,0.9560244,29.27343934,134.44983333333334
2021-09-30,2021,septiembre,30,jueves,False,-0.7,213.9843,175.68,0.8457,187.59049535,0.90718147,29.29865482,109.54065
2021-10-01,2021,octubre,1,viernes,False,-0.8,195.0297,198.91,0.8448,184.85798211,1.19872528,31.56844059,109.750425
2021-10-02,2021,octubre,2,sabado,False,-0.8,214.1512,198.91,0.8455,184.08635813,1.3870713899999998,27.86299673,111.380225
2021-10-03,2021,octubre,3,domingo,False,-0.8,178.2229,198.91,0.8456,159.93631340000002,0.8861661,31.47911623,95.58311666666668
2021-10-04,2021,octubre,4,lunes,False,-0.8,156.5066,198.91,0.8426,189.15934162,1.14805845,29.25339677,115.35783333333336
2021-10-05,2021,octubre,5,martes,False,-0.8,174.4673,198.91,0.8408,190.11894192,0.96054202,31.84509045,109.6744
2021-10-06,2021,octubre,6,miercoles,False,-0.8,216.0063,198.91,0.8431,190.96034123,0.8449177,30.30069039,112.3858
2021-10-07,2021,octubre,7,jueves,False,-0.8,235.6317,198.91,0.8444,193.08448476,1.1660293700000002,33.33593747,110.38345
2021-10-08,2021,octubre,8,viernes,False,-0.8,175.914,198.91,0.8428,191.08204584,1.26516842,32.5931337,100.43064166666666
2021-10-09,2021,octubre,9,sabado,False,-0.8,163.3644,198.91,0.8408,183.08743416,1.18098107,29.94355766,87.87518333333333
2021-10-10,2021,octubre,10,domingo,False,-0.8,177.4914,198.91,0.8408,168.96077158,0.89599192,27.1422536,88.19167499999999
2021-10-11,2021,octubre,11,lunes,False,-0.8,200.4249,198.91,0.8416,186.36223439000003,0.68445937,29.83766648,101.510275
2021-10-12,2021,octubre,12,martes,False,-0.8,161.9346,198.91,0.8388,190.08159004,1.0848758500000002,30.51526018,108.06045833333332
2021-10-13,2021,octubre,13,miercoles,False,-0.8,178.726,198.91,0.8373,188.35590138,1.03150361,29.51726402,103.38614166666667
2021-10-14,2021,octubre,14,jueves,False,-0.8,189.352,198.91,0.8366,191.58589672,1.20182606,29.87743363,111.073525
2021-10-15,2021,octubre,15,viernes,False,-0.8,172.8671,198.91,0.8355,189.53946539,1.15141906,32.90544017,101.09373333333332
2021-10-16,2021,octubre,16,sabado,False,-0.8,224.3165,198.91,0.8389,180.48295375,0.5469555,27.55961347,124.46976666666666
2021-10-17,2021,octubre,17,domingo,False,-0.8,232.1044,198.91,0.8421,162.68323816999998,0.84132237,25.22653284,93.48529166666668
2021-10-18,2021,octubre,18,lunes,True,-0.8,178.2393,198.91,0.8406,168.86429998,1.12334947,27.38292256,87.25941666666667
2021-10-19,2021,octubre,19,martes,False,-0.8,187.1216,198.91,0.8395,187.62270148,1.05506154,28.96297137,109.52615
2021-10-20,2021,octubre,20,miercoles,False,-0.8,188.6477,198.91,0.8386,185.39106328,0.94490809,28.42088354,91.44993333333332
2021-10-21,2021,octubre,21,jueves,False,-0.8,188.182,198.91,0.8379,181.08808772,1.01166971,31.53822067,122.3118
2021-10-22,2021,octubre,22,viernes,False,-0.8,185.4393,198.91,0.8382,181.16544544,1.1532005,34.438915560000005,91.54504166666668
2021-10-23,2021,octubre,23,sabado,False,-0.8,163.9854,198.91,0.837,178.76762722,1.1267623,26.32052696,104.57715
2021-10-24,2021,octubre,24,domingo,False,-0.8,159.4787,198.91,0.8361,161.09199773,1.00896872,25.80832973,88.96636666666667
2021-10-25,2021,octubre,25,lunes,False,-0.8,155.9487,198.91,0.8339,183.00706442,1.19826626,27.99535368,115.608625
2021-10-26,2021,octubre,26,martes,False,-0.8,235.6987,198.91,0.8376,183.94524373,0.8015643100000001,28.98507377,106.66163333333331
2021-10-27,2021,octubre,27,miercoles,False,-0.8,296.2684,198.91,0.8421,180.90070391,0.6618310599999999,31.515134600000003,129.35514166666667
2021-10-28,2021,octubre,28,jueves,False,-0.8,241.6444,198.91,0.8437,184.54636402,1.05734761,30.24442723,124.788875
2021-10-29,2021,octubre,29,viernes,False,-0.8,234.2808,198.91,0.8458,175.31116808000002,0.5886755,32.63081325,87.78095
2021-10-30,2021,octubre,30,sabado,False,-0.8,252.2906,198.91,0.8464,171.20141212,1.06622255,27.97912252,86.06080000000001
2021-10-31,2021,octubre,31,domingo,False,-0.8,286.9232,198.91,0.8483,151.74907575999998,0.93101251,27.27375198,86.39045
2021-11-01,2021,noviembre,1,lunes,True,-1.0,243.726,202.5,0.849,153.11286510999997,1.0900106,27.17072807,88.57576666666667
2021-11-02,2021,noviembre,2,martes,False,-1.0,229.2532,202.5,0.848,173.88797046000002,1.17481523,31.51735726,101.27184166666666
2021-11-03,2021,noviembre,3,miercoles,False,-1.0,254.3061,202.5,0.8501,180.39146568,1.06713672,28.98437649,104.67058333333334
2021-11-04,2021,noviembre,4,jueves,False,-1.0,352.3456,202.5,0.8544,182.34855785,1.07371133,27.80608183,98.38523333333336
2021-11-05,2021,noviembre,5,viernes,False,-1.0,227.0111,202.5,0.852,187.78459508,1.29291434,27.20547413,92.641575
2021-11-06,2021,noviembre,6,sabado,False,-1.0,200.9357,202.5,0.8487,180.74664641,1.0726004,27.58886603,94.243575
2021-11-07,2021,noviembre,7,domingo,False,-1.0,218.0941,202.5,0.8478,165.50423778,1.15860208,26.50013969,92.96065833333334
2021-11-08,2021,noviembre,8,lunes,False,-1.0,192.8483,202.5,0.8467,184.4422214,0.91996539,28.98329759,93.49400833333334
2021-11-09,2021,noviembre,9,martes,False,-1.0,215.9434,202.5,0.8472,185.3949644,1.21576218,29.58951793,120.16555833333332
2021-11-10,2021,noviembre,10,miercoles,False,-1.0,207.9746,202.5,0.848,184.60194313,1.3158058300000002,29.079746030000003,104.15938333333334
2021-11-11,2021,noviembre,11,jueves,False,-1.0,197.2737,202.5,0.8471,185.37743867,1.42182118,29.83966697,107.93956666666666
2021-11-12,2021,noviembre,12,viernes,False,-1.0,168.4998,202.5,0.8454,186.32420891,1.40722472,29.39678198,92.929575
2021-11-13,2021,noviembre,13,sabado,False,-1.0,210.9978,202.5,0.8458,177.00929675,1.23830748,29.08893233,94.24606666666666
2021-11-14,2021,noviembre,14,domingo,False,-1.0,178.7076,202.5,0.8463,161.26967763,1.14626848,26.32156552,92.61311666666668
2021-11-15,2021,noviembre,15,lunes,True,-1.0,164.6922,202.5,0.8455,164.74602026,1.2531931500000002,26.36060083,91.85923333333334
2021-11-16,2021,noviembre,16,martes,False,-1.0,146.1421,202.5,0.8423,188.27836075,1.32161865,29.21442958,98.58028333333334
2021-11-17,2021,noviembre,17,miercoles,False,-1.0,130.2049,202.5,0.8389,186.64288425,1.39054174,30.34776514,107.59131666666669
2021-11-18,2021,noviembre,18,jueves,False,-1.0,125.5628,202.5,0.8352,189.03141783,1.31420579,29.89550867,104.79766666666666
2021-11-19,2021,noviembre,19,viernes,False,-1.0,144.0197,202.5,0.8324,184.22220698,1.32507592,31.84883176,108.51906666666667
2021-11-20,2021,noviembre,20,sabado,False,-1.0,148.1942,202.5,0.8324,179.76398823,1.1884473,29.5747828,109.15563333333334
2021-11-21,2021,noviembre,21,domingo,False,-1.0,162.0046,202.5,0.8318,158.45390306000002,1.06385521,29.6806036,103.41974166666668
2021-11-22,2021,noviembre,22,lunes,False,-1.0,162.1402,202.5,0.8303,180.7330322,0.91683378,30.3112684,123.46976666666666
2021-11-23,2021,noviembre,23,martes,False,-1.0,193.271,202.5,0.832,181.55133969,0.58991068,29.7118338,134.36426666666668
2021-11-24,2021,noviembre,24,miercoles,False,-1.0,245.4693,202.5,0.8356,181.38749637,0.75382952,28.50146334,136.536
2021-11-25,2021,noviembre,25,jueves,False,-1.0,283.2391,202.5,0.8404,181.16317598,0.8616918499999999,27.57843737,119.74786666666668
2021-11-26,2021,noviembre,26,viernes,False,-1.0,270.8565,202.5,0.8447,181.0615476,0.8067302,26.3365325,112.3467
2021-11-27,2021,noviembre,27,sabado,False,-1.0,242.5686,202.5,0.8477,173.73494315,1.07206998,26.06994705,94.1802
2021-11-28,2021,noviembre,28,domingo,False,-1.0,169.8455,202.5,0.8475,161.26259293,1.28440562,24.7957549,94.43429166666668
2021-11-29,2021,noviembre,29,lunes,False,-1.0,167.5599,202.5,0.8465,180.7589797,1.12577426,27.71878705,99.06374166666666
2021-11-30,2021,noviembre,30,martes,False,-1.0,181.659,202.5,0.8463,185.21003874,0.90795299,26.2361828,108.88365833333334
2021-12-01,2021,diciembre,1,miercoles,False,-1.0,193.8717,141.07,0.8466,183.89582343,1.1020706400000002,27.06109288,98.53105
2021-12-02,2021,diciembre,2,jueves,False,-1.0,142.1897,141.07,0.8443,184.37455653,1.16119405,28.08598631,101.96126666666667
2021-12-03,2021,diciembre,3,viernes,False,-1.0,143.313,141.07,0.8423,185.78283157,1.2413311100000002,29.02210777,105.82851666666666
2021-12-04,2021,diciembre,4,sabado,False,-1.0,155.1051,141.07,0.8412,177.72978734,1.12880092,28.2833663,112.93431666666667
2021-12-05,2021,diciembre,5,domingo,False,-1.0,135.7971,141.07,0.8401,161.01816333000002,1.1266695,26.74413683,120.70966666666668
2021-12-06,2021,diciembre,6,lunes,False,-1.0,125.2877,141.07,0.8373,181.65281278,1.27495673,30.0234007,122.05706666666669
2021-12-07,2021,diciembre,7,martes,False,-1.0,121.577,141.07,0.8334,182.63568532,1.21425848,28.882776,136.3772
2021-12-08,2021,diciembre,8,miercoles,True,-1.0,105.587,141.07,0.8302,167.09416313,1.30862012,24.31844267,142.60635
2021-12-09,2021,diciembre,9,jueves,False,-1.0,108.8096,141.07,0.8259,185.80873757,1.11329018,26.81026829,168.47646666666665
2021-12-10,2021,diciembre,10,viernes,False,-1.0,104.1226,141.07,0.822,180.26389942,1.18956318,31.14970773,198.78126666666665
2021-12-11,2021,diciembre,11,sabado,False,-1.0,116.117,141.07,0.8192,168.45314386,1.0998839299999998,33.98220904,222.833875
2021-12-12,2021,diciembre,12,domingo,False,-1.0,132.5466,141.07,0.8191,141.91938069999998,1.15953213,41.525085520000005,245.8001333333333
2021-12-13,2021,diciembre,13,lunes,False,-1.0,120.3862,141.07,0.8171,154.94827802,0.86784879,48.83133769,301.5258333333333
2021-12-14,2021,diciembre,14,martes,False,-1.0,102.9341,141.07,0.8139,160.7649797,1.15532161,47.02638203,364.5948
2021-12-15,2021,diciembre,15,miercoles,False,-1.0,99.1452,141.07,0.8107,162.46191234,1.09683604,46.442802740000005,406.615625
2021-12-16,2021,diciembre,16,jueves,False,-1.0,98.8852,141.07,0.8076,164.84947506,1.05636495,47.11360886,479.4407666666666
2021-12-17,2021,diciembre,17,viernes,False,-1.0,105.9251,141.07,0.8048,162.82509214,0.91221002,47.60681474,510.7053
2021-12-18,2021,diciembre,18,sabado,False,-1.0,121.0594,141.07,0.8038,150.36635232,0.91441279,44.72879791,520.1820333333334
2021-12-19,2021,diciembre,19,domingo,False,-1.0,109.9205,141.07,0.8028,139.00783928,1.12922428,45.28601437,554.0974
2021-12-20,2021,diciembre,20,lunes,False,-1.0,112.2665,141.07,0.8009,147.40365119999998,1.212818,60.03529125,579.7299666666667
2021-12-21,2021,diciembre,21,martes,False,-1.0,108.2551,141.07,0.7997,143.1948173,1.1836113700000002,60.541185090000006,584.5447
2021-12-22,2021,diciembre,22,miercoles,False,-1.0,116.5275,141.07,0.7988,139.29303403999998,0.99157787,64.4879468,559.1375916666666
2021-12-23,2021,diciembre,23,jueves,False,-1.0,107.3441,141.07,0.7975,139.06671472,1.00620067,65.48723446,569.8215166666668
2021-12-24,2021,diciembre,24,viernes,False,-1.0,95.1747,141.07,0.7962,124.81132503,1.2278045,59.36381985,512.2869833333333
2021-12-25,2021,diciembre,25,sabado,True,-1.0,94.4014,141.07,0.795,120.38131611,1.3092102,49.98068815,315.19348333333335
2021-12-26,2021,diciembre,26,domingo,False,-1.0,111.2322,141.07,0.7954,123.58017501,1.28641406,54.15899701,373.425
2021-12-27,2021,diciembre,27,lunes,False,-1.0,115.0417,141.07,0.7949,139.63763709,1.2408736699999998,56.29829192,443.0712
2021-12-28,2021,diciembre,28,martes,False,-1.0,112.7088,141.07,0.7938,142.19815194999998,1.2642603,54.83722781,451.4261333333334
2021-12-29,2021,diciembre,29,miercoles,False,-1.0,120.467,141.07,0.7932,142.75965572,1.2369207,52.77015256,424.6576
2021-12-30,2021,diciembre,30,jueves,False,-1.0,119.3742,141.07,0.7922,141.00487338,1.26959257,54.01027582,389.49669166666666
2021-12-31,2021,diciembre,31,viernes,False,-1.0,99.2701,141.07,0.7905,135.36314744,1.35039021,44.18801795,297.40535
2022-01-01,2022,enero,1,sabado,True,-1.0,106.6945,95.51,0.7907,119.72601303,1.3249591399999998,38.20907995,195.05596666666668
2022-01-02,2022,enero,2,domingo,False,-1.0,108.0663,95.51,0.7901,125.16017339,1.36437037,40.74310455,194.68075833333333
2022-01-03,2022,enero,3,lunes,False,-1.0,101.2963,95.51,0.7879,146.88147898,1.31033427,45.12008128,203.0514083333333
2022-01-04,2022,enero,4,martes,False,-1.0,96.0846,95.51,0.7844,164.19068485,1.36862177,34.64491216,159.51553333333334
2022-01-05,2022,enero,5,miercoles,False,-1.0,91.5473,95.51,0.7789,169.78545129,1.37372595,30.25922735,171.87693333333334
2022-01-06,2022,enero,6,jueves,False,-1.0,104.9358,95.51,0.7762,170.47358275,1.26182719,30.69472013,191.5549
2022-01-07,2022,enero,7,viernes,False,-1.0,121.7038,95.51,0.7739,170.95013434999998,1.24279553,30.64743329,197.32523333333333
2022-01-08,2022,enero,8,sabado,False,-1.0,93.5939,95.51,0.7697,166.86806722,1.3478838400000002,28.323475440000003,203.70793333333333
2022-01-09,2022,enero,9,domingo,False,-1.0,90.1776,95.51,0.7661,154.41689326,1.36112409,24.19613566,199.22226666666663
2022-01-10,2022,enero,10,lunes,True,-1.0,85.7984,95.51,0.7626,156.39896027,1.23650465,23.81396305,203.0387
2022-01-11,2022,enero,11,martes,False,-1.0,84.9078,95.51,0.7582,165.43024577,1.07729195,33.60822025,245.7885
2022-01-12,2022,enero,12,miercoles,False,-1.0,83.3088,95.51,0.7542,158.91075080000002,1.31663216,45.03903522,242.54156666666665
2022-01-13,2022,enero,13,jueves,False,-1.0,91.0947,95.51,0.751,161.08091779,1.08591311,48.41775566,238.95296666666664
2022-01-14,2022,enero,14,viernes,False,-1.0,134.5585,95.51,0.7507,156.14355389,1.1235959,51.24079321,253.13520000000003
2022-01-15,2022,enero,15,sabado,False,-1.0,91.1703,95.51,0.7478,145.13368504,1.13186004,51.26797268,255.76576666666668
2022-01-16,2022,enero,16,domingo,False,-1.0,78.0285,95.51,0.7447,131.38426676999998,1.08376459,51.13680329,252.75936666666664
2022-01-17,2022,enero,17,lunes,False,-1.0,84.5926,95.51,0.7403,158.77370305000002,0.98238217,46.59668608,253.785225
2022-01-18,2022,enero,18,martes,False,-1.0,78.378,95.51,0.7359,161.46635121,1.01121168,47.18893774,268.8573666666667
2022-01-19,2022,enero,19,miercoles,False,-1.0,71.4444,95.51,0.7306,162.76245284,1.34102199,46.48143448,264.1965333333333
2022-01-20,2022,enero,20,jueves,False,-1.0,68.7344,95.51,0.725,163.17854159,1.09268871,48.18598975,286.7625083333333
2022-01-21,2022,enero,21,viernes,False,-1.0,68.2019,95.51,0.7194,164.01655315,1.13144216,50.49294839,301.5867333333333
2022-01-22,2022,enero,22,sabado,False,-1.0,76.4332,95.51,0.7162,153.04260032999997,1.25511008,50.26533512,308.1289333333333
2022-01-23,2022,enero,23,domingo,False,-1.0,79.253,95.51,0.7126,137.56085984,1.23550123,47.8199971,307.9629333333333
2022-01-24,2022,enero,24,lunes,False,-1.0,70.81,95.51,0.7077,158.56920001,1.21135429,50.52568067,336.53709166666664
2022-01-25,2022,enero,25,martes,False,-1.0,97.9285,95.51,0.705,156.21214886,1.18954427,54.888817,440.2999333333334
2022-01-26,2022,enero,26,miercoles,False,-1.0,82.1024,95.51,0.701,158.1300554,1.07733281,53.51740899,396.5622333333333
2022-01-27,2022,enero,27,jueves,False,-1.0,78.692,95.51,0.6964,158.62439041,1.3079821,53.17764907,476.2603
2022-01-28,2022,enero,28,viernes,False,-1.0,76.1632,95.51,0.6916,158.84920645,1.3224138799999998,52.91190203,480.1543333333334
2022-01-29,2022,enero,29,sabado,False,-1.0,67.1523,95.51,0.6869,150.62682714000002,1.22669546,50.74325414,487.78681666666665
2022-01-30,2022,enero,30,domingo,False,-1.0,59.1245,95.51,0.683,128.30810142,1.21080671,51.78834819,451.1156083333333
2022-01-31,2022,enero,31,lunes,False,-1.0,63.8632,95.51,0.678,154.69109367,1.26335826,49.05177847,519.5153916666667
2022-02-01,2022,febrero,1,martes,False,-0.9,65.4871,89.65,0.6725,159.76485378,1.35290995,49.446314560000005,574.854475
2022-02-02,2022,febrero,2,miercoles,False,-0.9,63.4191,89.65,0.6667,156.25091181,1.32876411,54.75671491000001,629.7750916666668
2022-02-03,2022,febrero,3,jueves,False,-0.9,58.9964,89.65,0.6614,153.83369568999998,1.1387563,59.58467528,679.9756583333333
2022-02-04,2022,febrero,4,viernes,False,-0.9,65.8073,89.65,0.6557,163.33877139,1.17164023,50.36711409,634.9705666666667
2022-02-05,2022,febrero,5,sabado,False,-0.9,80.2089,89.65,0.652,146.86258784999998,0.89493963,55.8496028,676.1671666666667
2022-02-06,2022,febrero,6,domingo,False,-0.9,97.2281,89.65,0.6503,129.61666353,0.9462638,53.38664386,643.9969333333333
2022-02-07,2022,febrero,7,lunes,False,-0.9,99.5028,89.65,0.6473,154.91091918,0.8032131,52.51982544,620.83595
2022-02-08,2022,febrero,8,martes,False,-0.9,120.1132,89.65,0.6453,160.32573928,0.79233261,48.252609160000006,556.7921166666666
2022-02-09,2022,febrero,9,miercoles,False,-0.9,122.8507,89.65,0.6434,160.49439599000002,0.71194136,48.22117968,481.7797833333333
2022-02-10,2022,febrero,10,jueves,False,-0.9,95.2959,89.65,0.6394,161.33302716999998,1.14419922,47.5284927,422.8868
2022-02-11,2022,febrero,11,viernes,False,-0.9,86.5948,89.65,0.6301,162.47184125,1.23465041,49.01739215999999,364.5786
2022-02-12,2022,febrero,12,sabado,False,-0.9,85.3908,89.65,0.6261,154.36821083,1.20051894,49.83227817,326.5041333333333
2022-02-13,2022,febrero,13,domingo,False,-0.9,85.3111,89.65,0.6233,137.82962999,1.38142815,48.39032063,301.07775
2022-02-14,2022,febrero,14,lunes,False,-0.9,96.1089,89.65,0.6195,161.13339894,1.05619878,48.27213771,347.1209666666667
2022-02-15,2022,febrero,15,martes,False,-0.9,85.4625,89.65,0.6158,158.81795399,1.26587539,50.06150916000001,343.46836666666667
2022-02-16,2022,febrero,16,miercoles,False,-0.9,84.8349,89.65,0.6117,159.43524854,1.36986595,49.69196514,339.2919833333333
2022-02-17,2022,febrero,17,jueves,False,-0.9,81.9359,89.65,0.6068,162.71917163,1.25865323,49.963594740000005,316.8573083333333
2022-02-18,2022,febrero,18,viernes,False,-0.9,110.7887,89.65,0.6046,162.30830342,1.13025144,48.65048631,318.6463333333333
2022-02-19,2022,febrero,19,sabado,False,-0.9,107.83,89.65,0.6025,149.02572097,1.1231486199999998,52.88622656,303.7141
2022-02-20,2022,febrero,20,domingo,False,-0.9,121.3264,89.65,0.6028,128.25731708,1.40336405,53.72110278,251.61070833333332
2022-02-21,2022,febrero,21,lunes,False,-0.9,139.9905,89.65,0.6025,158.47763339,1.3975427,48.95813194,264.8556333333333
2022-02-22,2022,febrero,22,martes,False,-0.9,120.2216,89.65,0.6005,167.06566809,1.44336478,49.544147630000005,276.20528333333334
2022-02-23,2022,febrero,23,miercoles,False,-0.9,100.978,89.65,0.597,166.56226472999998,1.36174595,49.7923296,251.75726666666665
2022-02-24,2022,febrero,24,jueves,False,-0.9,95.2165,89.65,0.5927,168.19232730000002,1.04547097,46.36363628,254.496325
2022-02-25,2022,febrero,25,viernes,False,-0.9,113.932,89.65,0.5899,170.05846325,1.18080043,43.55001712,242.88513333333333
2022-02-26,2022,febrero,26,sabado,False,-0.9,127.6709,89.65,0.5882,160.63368197,1.12208352,43.30036703,251.39926666666665
2022-02-27,2022,febrero,27,domingo,False,-0.9,138.2338,89.65,0.5891,140.86310908000002,0.80689113,43.5717963,239.1822
2022-02-28,2022,febrero,28,lunes,False,-0.9,202.8289,89.65,0.5931,160.8153943,0.70878586,44.823935770000006,260.92423333333335
2022-03-01,2022,marzo,1,martes,False,-1.0,198.6833,106.39,0.5962,162.43430873,0.88609514,46.41366345,264.1836666666666
2022-03-02,2022,marzo,2,miercoles,False,-1.0,191.589,106.39,0.5991,164.73142515,0.82248811,44.8405475,253.45900833333332
2022-03-03,2022,marzo,3,jueves,False,-1.0,174.9657,106.39,0.6003,166.91333795,1.0078615,42.515558770000005,242.44423333333336
2022-03-04,2022,marzo,4,viernes,False,-1.0,163.2011,106.39,0.5995,174.75414047,1.0368084199999998,35.51824223,188.72005833333333
2022-03-05,2022,marzo,5,sabado,False,-1.0,169.5439,106.39,0.5991,170.12356868,0.94858586,29.30417046,193.7432333333333
2022-03-06,2022,marzo,6,domingo,False,-1.0,247.4755,106.39,0.605,156.65312397999998,0.98487324,22.28570515,187.76845
2022-03-07,2022,marzo,7,lunes,False,-1.0,211.9687,106.39,0.6072,174.53339205,1.36510937,27.66920846,221.50695
2022-03-08,2022,marzo,8,martes,False,-1.0,163.7609,106.39,0.6057,184.25643334,1.35596058,24.77040716,205.77223333333333
2022-03-09,2022,marzo,9,miercoles,False,-1.0,135.18,106.39,0.6022,184.90549796,1.39649571,24.73698358,204.33203333333333
2022-03-10,2022,marzo,10,jueves,False,-1.0,143.775,106.39,0.5992,186.19655618,1.2633503599999998,25.04043582,182.8928833333333
2022-03-11,2022,marzo,11,viernes,False,-1.0,120.2683,106.39,0.5963,185.92735374,1.28496196,25.46732918,182.43023333333332
2022-03-12,2022,marzo,12,sabado,False,-1.0,160.4224,106.39,0.596,178.97397716,1.293047,23.86907942,184.45513333333332
2022-03-13,2022,marzo,13,domingo,False,-1.0,136.6157,106.39,0.5948,161.38758936000002,0.7610410200000001,21.81970258,193.7994666666667
2022-03-14,2022,marzo,14,lunes,False,-1.0,154.8804,106.39,0.5935,184.51714074,1.16970902,26.31967086,203.03510000000003
2022-03-15,2022,marzo,15,martes,False,-1.0,155.8581,106.39,0.5921,184.13606554,1.44176103,29.05164398,223.03666666666663
2022-03-16,2022,marzo,16,miercoles,False,-1.0,137.383,106.39,0.59,181.71816278,1.27658536,33.253549740000004,241.2133
2022-03-17,2022,marzo,17,jueves,False,-1.0,138.6358,106.39,0.5879,181.43916588,1.1059592,33.52390717,263.10665
2022-03-18,2022,marzo,18,viernes,False,-1.0,130.7152,106.39,0.5847,181.64865978,1.20212262,34.015843450000006,225.9974666666667
2022-03-19,2022,marzo,19,sabado,False,-1.0,118.5295,106.39,0.5817,166.606118,1.32223644,36.1133625,210.595525
2022-03-20,2022,marzo,20,domingo,False,-1.0,145.5237,106.39,0.5817,150.97940905000002,1.05443481,31.659858,207.764125
2022-03-21,2022,marzo,21,lunes,True,-1.0,129.6518,106.39,0.5809,156.66921440000002,1.2051532,29.39978185,210.4878083333333
2022-03-22,2022,marzo,22,martes,False,-1.0,145.42,106.39,0.5791,181.61118644,1.1183275999999998,28.48779825,217.6914833333333
2022-03-23,2022,marzo,23,miercoles,False,-1.0,132.7841,106.39,0.5764,183.53995881,1.16793755,31.16165686,211.14160833333332
2022-03-24,2022,marzo,24,jueves,False,-1.0,122.9007,106.39,0.5725,182.62255603,1.37715993,31.33471822,236.85386666666668
2022-03-25,2022,marzo,25,viernes,False,-1.0,135.9532,106.39,0.5685,187.61734475,1.23613182,30.97414909,244.72476666666668
2022-03-26,2022,marzo,26,sabado,False,-1.0,137.6739,106.39,0.5666,174.90506123,0.91590348,28.492014280000003,247.8281166666667
2022-03-27,2022,marzo,27,domingo,False,-1.0,199.5534,106.39,0.5687,159.12614024,0.8186328100000001,25.79298177,249.83715
2022-03-28,2022,marzo,28,lunes,False,-1.0,167.6469,106.39,0.5682,174.63656042000002,0.79181754,30.73652238,272.785125
2022-03-29,2022,marzo,29,martes,False,-1.0,187.3741,106.39,0.5696,170.98875594,0.81513337,34.86053486,278.82165000000003
2022-03-30,2022,marzo,30,miercoles,False,-1.0,195.4743,106.39,0.571,171.39937237,1.2898903599999998,36.26794317,278.1612333333333
2022-03-31,2022,marzo,31,jueves,False,-1.0,201.6803,106.39,0.5738,169.53230762,1.22918233,39.37075179,308.41645
2022-04-01,2022,abril,1,viernes,False,-1.1,220.9883,163.42,0.578,174.76061941999998,1.17923554,33.61244537,281.607875
2022-04-02,2022,abril,2,sabado,False,-1.1,198.4276,163.42,0.5793,177.08929156,1.20982624,28.63482094,236.79605833333332
2022-04-03,2022,abril,3,domingo,False,-1.1,150.1051,163.42,0.5787,160.21845535,1.01701791,28.40760763,149.05716666666666
2022-04-04,2022,abril,4,lunes,False,-1.1,175.8763,163.42,0.579,174.99572751,1.15478144,33.26939899,175.33170833333335
2022-04-05,2022,abril,5,martes,False,-1.1,174.6666,163.42,0.5792,178.73209566999998,1.07218057,32.030325420000004,198.2814666666667
2022-04-06,2022,abril,6,miercoles,False,-1.1,179.8533,163.42,0.58,186.82279035,1.21516821,28.68495853,191.2913
2022-04-07,2022,abril,7,jueves,False,-1.1,287.9741,163.42,0.586,184.25754811,0.8169317199999999,30.56992789,263.00365833333336
2022-04-08,2022,abril,8,viernes,False,-1.1,214.6887,163.42,0.588,184.66172249,1.1179763500000002,28.59865842,155.82829999999998
2022-04-09,2022,abril,9,sabado,False,-1.1,184.9953,163.42,0.5893,181.47156565,1.2431834199999998,27.07289802,137.604025
2022-04-10,2022,abril,10,domingo,False,-1.1,172.7002,163.42,0.59,167.22480659,1.30066037,25.97928064,124.97786666666669
2022-04-11,2022,abril,11,lunes,False,-1.1,145.0637,163.42,0.5882,181.68751165,1.0354551399999998,34.33325925,138.57429166666665
2022-04-12,2022,abril,12,martes,False,-1.1,184.1892,163.42,0.5882,182.00861609,1.32149777,33.936576409999994,129.7284083333333
